"","genename","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KCNK5","KCNK5",370.527255131424,-1.78790973250842,0.22383524130084,-7.9876150069927,1.37574294452345e-15,3.14299168415302e-14
"SLC14A2","SLC14A2",9.91742260901838,-2.19966102705422,0.275423889642663,-7.98645691159206,1.3887227354463e-15,3.16876648619869e-14
"AKR1D1","AKR1D1",9.48851855568137,3.39778851759353,0.425541272005473,7.98462744067239,1.40947340850107e-15,3.21218817700518e-14
"SPATA4","SPATA4",7.71715639719856,-2.08348369659865,0.260977234766246,-7.9833924919344,1.42365310219935e-15,3.24054696982328e-14
"HMP19","HMP19",33.0375566216586,-2.84613906768545,0.356738965760156,-7.97821191643801,1.48468333660817e-15,3.37124263720092e-14
"SEMA3G","SEMA3G",494.814725523137,-1.12351612900484,0.140903266811783,-7.97366984049862,1.54030688148764e-15,3.489056789195e-14
"SH3BGR","SH3BGR",161.081275446404,-1.08135282327309,0.135736185113059,-7.96657738960615,1.63129344370456e-15,3.68175237324615e-14
"EFCAB1","EFCAB1",16.0446526325719,-1.98757182262087,0.24952241094328,-7.96550424111071,1.64551390338506e-15,3.70936195732876e-14
"SYBU","SYBU",799.370221704746,-1.26390515218729,0.158711635994463,-7.9635317490608,1.67197086862679e-15,3.7644555202556e-14
"KIF5A","KIF5A",21.5250388856612,-2.20431877482583,0.276808497530228,-7.96333492104992,1.67463379305849e-15,3.76590840330563e-14
"C3orf15","C3orf15",119.788612911016,-1.50391301403775,0.188999773329689,-7.95722125769081,1.75945916524939e-15,3.94715208165623e-14
"KDM7A-DT","KDM7A-DT",179.913026530907,1.01236306516697,0.127262448792906,7.95492366184453,1.79241991805556e-15,4.01626863991681e-14
"CACNA1F","CACNA1F",23.7917117339308,-1.82065447039368,0.229001864246266,-7.95039147993909,1.85923043951139e-15,4.15599235371019e-14
"RBM11","RBM11",67.175702453794,-1.36779410110089,0.172216809044486,-7.94227990107267,1.98498379422924e-15,4.42649014567369e-14
"C12orf60","C12orf60",40.2442912472586,-1.24406800574015,0.156662026862007,-7.94109479277941,2.00404440368953e-15,4.4636621473586e-14
"NIPAL2","NIPAL2",229.143107663228,1.0553799420375,0.132973862873981,7.93674726166061,2.07552374513376e-15,4.61186317891924e-14
"UCP1","UCP1",7.13716139467768,-4.80892014126813,0.606070987668758,-7.93458231644706,2.11204901619499e-15,4.68744291168602e-14
"SYN2","SYN2",42.1793238498361,-1.84133215364014,0.232080325583151,-7.93402951763962,2.1214764080103e-15,4.70277400896821e-14
"MAT1A","MAT1A",56.1720274247961,-2.17864541502026,0.274805591233948,-7.92795155745405,2.22790178035004e-15,4.93283353858049e-14
"EXTL1","EXTL1",111.924217813196,-1.87208802392841,0.236199799116998,-7.92586628323548,2.26561286585172e-15,5.01038674657848e-14
"COL13A1","COL13A1",47.4693083780728,1.2423173536283,0.156758363625285,7.92504670818034,2.28060592155952e-15,5.03757509182348e-14
"SDC1","SDC1",8242.88996120264,1.01736471552916,0.128443463298636,7.92072005380105,2.36139059578573e-15,5.20985289247525e-14
"CA6","CA6",10.8998127312747,-5.64321977118849,0.712560177209379,-7.91963956404244,2.38200063630174e-15,5.24292946657688e-14
"FAIM2","FAIM2",217.640510068372,1.94683361740699,0.245860805718937,7.91843828752666,2.40512264111256e-15,5.28758705493121e-14
"TMEM100","TMEM100",47.1925966878245,-1.7135089238467,0.216433807646203,-7.91701140631281,2.4328743659073e-15,5.34230588701879e-14
"PCOLCE2","PCOLCE2",110.714505509487,-1.99798106376027,0.252375324072003,-7.91670529243281,2.43886899628614e-15,5.34917624156061e-14
"ACTG2","ACTG2",1209.47463064067,-2.04339674995897,0.258252051181235,-7.91241246918485,2.52448359800321e-15,5.50461289214135e-14
"PHGR1","PHGR1",36.5745005773727,-3.32280105089649,0.419945079742907,-7.9124657274964,2.52340351552599e-15,5.50461289214135e-14
"SOCS7","SOCS7",87.2394665485231,1.10533687687197,0.139783455662074,7.9074942856193,2.62621185839617e-15,5.71974846405654e-14
"CELSR1","CELSR1",4808.81203529419,-1.08921796343352,0.137753524153416,-7.90700615557728,2.63652593062321e-15,5.73551940502125e-14
"CHRM3","CHRM3",28.4283306482267,-2.12608569349236,0.268894652127491,-7.90676079524378,2.64172538997719e-15,5.74014021000283e-14
"KLK5","KLK5",449.458707914898,-2.73916335137335,0.346448005859001,-7.90641973701574,2.64896957051854e-15,5.74251068916707e-14
"CHRNA9","CHRNA9",17.5103301468024,-3.44751913487067,0.436403861760819,-7.89983645186019,2.79269619729261e-15,6.04005498522207e-14
"CCDC28B","CCDC28B",126.715096840218,-1.01007626067824,0.127924121832022,-7.89590146262311,2.88224338775441e-15,6.21931477831631e-14
"FGF9","FGF9",9.75899128792154,-2.25355369185732,0.285676991180831,-7.88846761001776,3.05919600944389e-15,6.58591620718227e-14
"LDLRAD3","LDLRAD3",1296.28616398819,-1.04396821483071,0.132450245442682,-7.88196512087619,3.22271993316418e-15,6.90609271555792e-14
"TTC23L","TTC23L",17.9833165958172,-1.26824777443509,0.16103473660713,-7.87561616304673,3.39067681779622e-15,7.24936801880486e-14
"NDRG2","NDRG2",1710.32780451578,-1.12940018511715,0.143417864233829,-7.87489195401609,3.41037443985204e-15,7.2831394645124e-14
"SDPR","SDPR",206.264196679547,-1.45245563607608,0.184551140290262,-7.87020678274683,3.54055553301495e-15,7.54388915795937e-14
"PLEKHG4","PLEKHG4",378.405249754542,-1.03791236097981,0.131917966759502,-7.86786202422308,3.60753125519031e-15,7.6778302027511e-14
"CACHD1","CACHD1",287.025283582158,-1.01871076921397,0.129531743987742,-7.86456460672972,3.70383394442437e-15,7.86444309988831e-14
"TNNC1","TNNC1",9.92577964146356,-1.86488226912098,0.23712558102461,-7.86453431579547,3.70473023476236e-15,7.86444309988831e-14
"ME1","ME1",412.838551813593,1.31321035703245,0.167102139939785,7.85872854474311,3.88052171095105e-15,8.21201108105458e-14
"GLT25D2","GLT25D2",39.4215145187444,-1.42850437963705,0.181810264215839,-7.85711624037451,3.93078042263514e-15,8.30894865101755e-14
"ABCA10","ABCA10",24.7756710066264,-1.623113009982,0.206610698881273,-7.85590009990093,3.96911340824514e-15,8.38048662498819e-14
"C12orf74","C12orf74",1.90633921338911,2.56662186168034,0.327186912328467,7.84451261639607,4.3463820336177e-15,9.14154519217925e-14
"GUCY1A2","GUCY1A2",52.5459611793084,1.38451391350685,0.176496373070795,7.84443266123948,4.34915195856157e-15,9.14154519217925e-14
"TMEM132A","TMEM132A",2159.35297597966,1.02247008894337,0.130369041993005,7.8428902545608,4.40292770111028e-15,9.24416710249983e-14
"DNAJC12","DNAJC12",955.472651742416,-1.64864902910972,0.210266465818153,-7.84076064005154,4.47825361989425e-15,9.39175323767709e-14
"SLC13A3","SLC13A3",105.971442787703,1.26800372324221,0.161727716873431,7.84036124268391,4.49252118886792e-15,9.41110078453644e-14
"GRIK1","GRIK1",7.79219596652483,-3.19680485733585,0.407906857863974,-7.83709514979985,4.61088659184472e-15,9.63742421464521e-14
"C14orf184","C14orf184",5.55219905451964,1.48192759072977,0.189149979364935,7.83466958709324,4.70077213733961e-15,9.81430782365143e-14
"CEACAM7","CEACAM7",24.8949547937437,2.23753643736706,0.285648503592528,7.83318102222184,4.75678661902271e-15,9.92015890995071e-14
"LEP","LEP",107.571079539244,-2.61247407878176,0.333670812910055,-7.82949535201325,4.89832100139255e-15,1.02039242735482e-13
"CTSE","CTSE",9.07696909761914,3.28597023846707,0.419827686508685,7.82694982742424,4.99848447770556e-15,1.04009713240105e-13
"CA14","CA14",25.4669396604188,-1.6148313819287,0.206488264107866,-7.82045114721454,5.26343562149627e-15,1.09279227892356e-13
"ACSF2","ACSF2",973.825687719526,1.00347996920332,0.12835952239075,7.81772906686692,5.37847965784048e-15,1.11419892134953e-13
"KIRREL2","KIRREL2",10.3061232542034,-2.76351563335495,0.353719953627469,-7.81272191465181,5.59659857359809e-15,1.15681630538437e-13
"RAMP3","RAMP3",676.535426959731,-1.48429609072017,0.190056474302935,-7.80976336725222,5.72954543857061e-15,1.18167917802122e-13
"LINC02981","LINC02981",39.5962685165701,-1.11462141131301,0.14276161898093,-7.80757054500696,5.83008453320707e-15,1.20108750344713e-13
"CNTD2","CNTD2",145.329148362028,-1.59331697305003,0.20410580491872,-7.80632855437174,5.88779702831151e-15,1.21030541336381e-13
"RERGL","RERGL",27.4698026297314,-2.23786822242632,0.286693327017801,-7.80579110684139,5.91294498334409e-15,1.2141377130266e-13
"KLHL29","KLHL29",88.7877367555464,-1.15452811113531,0.147964976200124,-7.80271210650418,6.05906701620315e-15,1.24141038262823e-13
"ICA1L","ICA1L",106.127798528099,-1.00989196770974,0.129440213238877,-7.80199555022384,6.09357964143875e-15,1.24574659372896e-13
"C2orf62","C2orf62",7.18762184328236,-2.27712226741333,0.291895341497678,-7.80116001759294,6.13406712782487e-15,1.25265167331347e-13
"CD207","CD207",68.5157934115447,-1.87262151173855,0.240205635979986,-7.79590996730225,6.39459696176565e-15,1.30158290394063e-13
"GRIK3","GRIK3",512.393227983876,-1.87150630285209,0.240085877242772,-7.79515365228936,6.43301515241226e-15,1.30797633790604e-13
"KPNA7","KPNA7",6.71079634755305,1.92202105241865,0.246815102917018,7.78729109241284,6.8461103346083e-15,1.38894184125504e-13
"SERPINA12","SERPINA12",6.15646181095574,-2.41053234343223,0.309567030010319,-7.78678641375951,6.8735000069868e-15,1.39298455624765e-13
"C9orf68","C9orf68",53.741021242297,-1.3685507658004,0.175846354194293,-7.78265078096692,7.10204795963814e-15,1.43618337125293e-13
"TMC3","TMC3",15.7407131831886,-2.68092822452156,0.345287934632541,-7.7643263943602,8.20802751386563e-15,1.65142229408841e-13
"SGK2","SGK2",17.5486327505688,-1.53678755301674,0.198068141851312,-7.75888307252558,8.56805978413142e-15,1.71960038570767e-13
"PAK7","PAK7",8.69268119372468,-2.29929617711855,0.296404611398753,-7.75728881635146,8.67641878846749e-15,1.73947751543228e-13
"CATSPERB","CATSPERB",51.939325694172,1.51591140852033,0.195507981251648,7.75370600635034,8.92488181250394e-15,1.78737037586251e-13
"TSLP","TSLP",9.85584497974942,-1.75262530675786,0.226080223720542,-7.75222740810926,9.02944991414897e-15,1.80637387617996e-13
"GAD1","GAD1",39.3474287534279,-2.47242161726312,0.319033202078636,-7.74973137953745,9.20871407804876e-15,1.84026390007259e-13
"KCNQ3","KCNQ3",24.2125020174901,-1.41389670268092,0.182567140614737,-7.74453002835049,9.59360228978062e-15,1.91308319165337e-13
"PSD2","PSD2",9.51282255704922,-1.58330990316998,0.20457453098857,-7.73952600804664,9.97881253157671e-15,1.9835413834066e-13
"PLEKHG7","PLEKHG7",8.74609566518008,2.34476902294725,0.30301230714686,7.73819731952609,1.00836270010131e-14,2.00224359546713e-13
"FBXL13","FBXL13",21.5040641352833,-1.51437637214299,0.195733343482961,-7.73693610498623,1.01841206777953e-14,2.01790459077547e-13
"AFAP1L2","AFAP1L2",554.243595713835,-1.08110666789881,0.13979849212311,-7.73332137908011,1.0477634512585e-14,2.06728380737208e-13
"RAI2","RAI2",542.711487627635,-1.29829393033195,0.167900570034182,-7.73251651300309,1.05441137405184e-14,2.07820362161326e-13
"NTF4","NTF4",11.9310217633401,-1.87994175722448,0.243277170451576,-7.7275716160908,1.096174980731e-14,2.15596480667483e-13
"IL17B","IL17B",10.9910338312283,-2.2918527525433,0.296782286619968,-7.72233672920661,1.14216174846173e-14,2.24404726684612e-13
"ZDHHC2","ZDHHC2",298.325593164406,-1.05386849917228,0.136492669251528,-7.72106300617667,1.15363506020613e-14,2.26420593046765e-13
"CES3","CES3",107.363462347725,1.84564266419318,0.239064297033732,7.72027729398989,1.16076899499112e-14,2.27581442137702e-13
"ACADL","ACADL",21.1986276707171,2.43175612247126,0.315026036812396,7.71922266196498,1.1704128865713e-14,2.29231443104443e-13
"FAM57B","FAM57B",38.8917004282903,-1.79743318789183,0.233355459363881,-7.70255468970631,1.33372505497587e-14,2.60125163543621e-13
"MUCL1","MUCL1",7279.08038593273,3.03755009901654,0.394421338561122,7.70128236493933,1.34707450429469e-14,2.62454547209399e-13
"PTGER4P2-CDK2AP2P2","PTGER4P2-CDK2AP2P2",25.0562308945842,-1.22916941691774,0.159768771759731,-7.69342721596577,1.43245208570525e-14,2.782176709645e-13
"DMRT2","DMRT2",15.4769543219095,-1.50928442609479,0.196257348500288,-7.69033331810538,1.46752200861763e-14,2.84732830466196e-13
"SLC26A5","SLC26A5",4.23551483179561,-2.47259108079847,0.321717944178988,-7.68558647578216,1.52297692842273e-14,2.95185507466358e-13
"TUBB2B","TUBB2B",112.038632803427,-1.93823000214806,0.252432873851162,-7.67819964404029,1.61339916946482e-14,3.11740119027545e-13
"TBX4","TBX4",6.01865326887694,-2.43073955484025,0.31691786669532,-7.66993536901826,1.72083037040907e-14,3.31468512525132e-13
"SMR3B","SMR3B",60.7385053568802,-5.97935376761764,0.780649012736775,-7.65946497089057,1.86709264632777e-14,3.5816325019227e-13
"HHIPL2","HHIPL2",66.1999961251641,2.1429544586299,0.280204384052492,7.64782630320465,2.04405059231373e-14,3.9050362646403e-13
"REPS2","REPS2",1547.01464512748,-1.31013260322694,0.171344502693536,-7.64618988430704,2.07021893078469e-14,3.94694957539288e-13
"PRSS45","PRSS45",4.01802885578898,-2.58274264178981,0.337974849845602,-7.64181903762865,2.1417405880791e-14,4.07498349403634e-13
"HCG4","HCG4",46.5731149867151,-1.35139891933983,0.177168098142188,-7.62777798887504,2.38834400379934e-14,4.53032935273524e-13
"FAM176B","FAM176B",553.322949518394,-1.25525499860919,0.164611895400619,-7.62554246492485,2.4301029778256e-14,4.60486010975785e-13
"C9orf122","C9orf122",35.3632915456269,-1.66167618967706,0.218086233056985,-7.61935389678115,2.5494859615318e-14,4.81796672059927e-13
"AK3L1","AK3L1",336.547628535911,1.11260669493229,0.146028691047394,7.61909654159123,2.55457355819176e-14,4.82114413181487e-13
"ARC","ARC",60.2035955335513,-1.94400793791296,0.255262785580678,-7.61571230796796,2.62241203602096e-14,4.94417380326577e-13
"PRTN3","PRTN3",4.66850992266412,-3.20436724464705,0.420964910777972,-7.61195805779907,2.69974179689883e-14,5.08483154784225e-13
"HOXB7","HOXB7",187.176411837301,1.07078048525418,0.140685838779906,7.61114618600202,2.71675731613818e-14,5.11172130097975e-13
"KIAA1467","KIAA1467",2288.24145119675,-1.41814599335851,0.186445890835647,-7.60620674986404,2.82257632485056e-14,5.28419128418613e-13
"ANKRD20A3","ANKRD20A3",7.8382423668291,-1.50720696936892,0.198311365628625,-7.60020468111471,2.95662739459925e-14,5.5185450320195e-13
"CDH19","CDH19",20.3324989050482,-4.12060975273698,0.542202074724389,-7.59976758634051,2.9666305496857e-14,5.5316842367516e-13
"MORN3","MORN3",31.1114882055285,-1.17951240510079,0.15524641536169,-7.59767884078217,3.01489410368212e-14,5.61046843920506e-13
"LONRF3","LONRF3",22.2350567283977,1.29418610850808,0.170464252287072,7.59212615633096,3.14698394160628e-14,5.85044375200012e-13
"ELN","ELN",2439.86100338789,-1.47486990576942,0.194305833507263,-7.59045613375418,3.18781295947099e-14,5.92045063567424e-13
"C10orf27","C10orf27",0.491138508444474,2.38703847541432,0.314570460805364,7.58824738121633,3.24261400640744e-14,6.01026717275023e-13
"C1orf175","C1orf175",15.4870104712397,-1.34208928293741,0.176984638679248,-7.58308344132449,3.37437672775451e-14,6.23591501223147e-13
"SRPK3","SRPK3",85.6179968131533,1.71315651106867,0.226136664836348,7.57575739568131,3.57038466084641e-14,6.56563839356633e-13
"AGR3","AGR3",2248.11021431428,-2.08316188801374,0.275008230033157,-7.57490744099761,3.59383766928179e-14,6.6022618205851e-13
"GRAMD2","GRAMD2",205.652310435854,1.47544922674019,0.195085394017466,7.5630942755668,3.93592116843951e-14,7.18122860302283e-13
"RIC3","RIC3",62.2068433809541,-1.75256114975305,0.231734551333652,-7.56279605120131,3.94495901753264e-14,7.19068945920378e-13
"CA12","CA12",9366.57921177276,-1.43238448403941,0.18951530412609,-7.55814677154726,4.08852558949284e-14,7.42337841710933e-13
"ABCA17P","ABCA17P",16.2136565029631,-1.28954190977445,0.170980641111402,-7.54203459170713,4.62694966602516e-14,8.37652914804653e-13
"TSPAN8","TSPAN8",159.169521066743,3.01814046145543,0.400463173758392,7.53662423720474,4.82293477156723e-14,8.70600362778553e-13
"TMPRSS3","TMPRSS3",912.487836636493,-1.73553216019179,0.230708284950228,-7.5226260754624,5.3686804888515e-14,9.62597707247005e-13
"MST1P2","MST1P2",61.2250570020142,-1.23386481394228,0.164102138219284,-7.51888322316379,5.52461016327497e-14,9.89605073872623e-13
"C8orf48","C8orf48",29.5405476174211,-1.20146035791895,0.15996830664165,-7.51061496581559,5.88502465856562e-14,1.04913070918937e-12
"C1QTNF2","C1QTNF2",36.5367734367131,1.2047345227934,0.160442369462247,7.50883028486365,5.96580066788199e-14,1.06150304543391e-12
"SEC14L2","SEC14L2",1808.08404805835,-1.39236340459282,0.185482539710993,-7.50670875416259,6.06324162342895e-14,1.07678786775739e-12
"ASCL1","ASCL1",96.7141574495384,-3.82934591667986,0.510233931514386,-7.50507890628575,6.13916097872577e-14,1.08819980691279e-12
"ARSH","ARSH",6.19794835635502,1.33638888982989,0.178126397038091,7.50247527627314,6.26238288956244e-14,1.10793721927661e-12
"KIAA1324L","KIAA1324L",385.311994380225,-1.0371475354412,0.138368587760376,-7.49554181500577,6.60250515277815e-14,1.16590121737563e-12
"CACNA2D3","CACNA2D3",18.3741456786065,-1.73837239461143,0.232235557240568,-7.48538430233011,7.13380790838086e-14,1.2561558925465e-12
"CCL14","CCL14",286.932538203487,-1.53597555245189,0.205251336643651,-7.48338879331437,7.24301950375089e-14,1.27418434531113e-12
"HPN-AS1","HPN-AS1",3.30491927943704,-1.60739043386338,0.214834747878832,-7.48198533865645,7.32081148899816e-14,1.28665674615961e-12
"DMRTC2","DMRTC2",6.50796598802534,3.52199137190341,0.471008475900291,7.47755412505356,7.57185864162056e-14,1.32952720174833e-12
"RASGRF1","RASGRF1",77.0815286976174,1.67177246067493,0.223676717768489,7.4740566535193,7.77596375108267e-14,1.36280153440336e-12
"ADCYAP1","ADCYAP1",33.33136858827,-2.06806345478475,0.276875262172328,-7.46929660150562,8.06246259230039e-14,1.40772557797275e-12
"FNDC5","FNDC5",37.1613609897579,-1.17144006963552,0.156891427417118,-7.46656518409432,8.2315205731321e-14,1.43322137590961e-12
"IL20","IL20",102.080630058149,-2.36928855339873,0.317456584570576,-7.46334670173457,8.4352005224553e-14,1.46322507204115e-12
"KRT5","KRT5",4524.53053134941,-2.21777089861456,0.297189594514211,-7.46247829517635,8.49100057991683e-14,1.47153691573025e-12
"EDAR","EDAR",7.2584260985229,-2.44306656249166,0.327656210289716,-7.45618879108527,8.90611067864537e-14,1.53351066251767e-12
"ADAM33","ADAM33",87.4930296535702,-1.4399140106555,0.193383491417716,-7.44589933762875,9.6286205232047e-14,1.65182171016191e-12
"PDK4","PDK4",1019.08386062393,-1.37679149999956,0.184903491410137,-7.4460005568293,9.62123997548362e-14,1.65182171016191e-12
"STX19","STX19",18.4492555508158,1.68362947429967,0.22618051653647,7.44374228196707,9.78723494356946e-14,1.67595174515343e-12
"TMEM92","TMEM92",23.8629797876204,1.38128639870951,0.185824761092911,7.43327418039235,1.05941983658152e-13,1.80750194239433e-12
"MPZ","MPZ",31.393239900324,-1.60901143284786,0.216739949789452,-7.42369569805154,1.1389667448863e-13,1.93790467577965e-12
"FKBP5","FKBP5",2222.22801368532,1.11563695971969,0.150347086588452,7.42040956718735,1.16758707748076e-13,1.9847916940964e-12
"FERMT1","FERMT1",114.262428886674,-1.93297233548886,0.260663871134829,-7.41557442185392,1.21098779853771e-13,2.05482611451876e-12
"ABCC6P1","ABCC6P1",4.91853588847992,1.93436849872249,0.26105662732178,7.40976591388417,1.26522542696089e-13,2.13904446827767e-12
"GPIHBP1","GPIHBP1",68.7469930036317,-1.40543217522979,0.189675970935459,-7.40964798175735,1.26635099782847e-13,2.13904446827767e-12
"HPCA","HPCA",7.76409012140783,-1.35930765527203,0.183476294212453,-7.4086282432653,1.27612474196355e-13,2.15360472954337e-12
"ABCG2","ABCG2",80.8078782482782,-1.10009827507934,0.148602625635656,-7.4029531468479,1.33188752949498e-13,2.24365349621153e-12
"HORMAD1","HORMAD1",60.4983931787803,-4.08876321349064,0.552359795162455,-7.40235485873494,1.33790393307805e-13,2.25175625887302e-12
"S100A9","S100A9",3753.95537971911,2.36964504723261,0.320157405462817,7.40150003341973,1.3465464460595e-13,2.26426030772077e-12
"FBXO2","FBXO2",348.931695286147,-1.40297400134132,0.189631064983951,-7.39843970954897,1.37793927646958e-13,2.31157374298293e-12
"SPHKAP","SPHKAP",9.07161724548608,-3.26847329014897,0.441788496735308,-7.3982761305513,1.37963736923814e-13,2.31157374298293e-12
"FAM181B","FAM181B",17.1710308914602,-2.10108435375388,0.284051661378319,-7.39683881290706,1.39464666664833e-13,2.33462601192745e-12
"HILS1","HILS1",5.3293530872767,-3.09455440044378,0.418582010935097,-7.39294647070632,1.43610302374808e-13,2.39971915293267e-12
"PRSS33","PRSS33",16.5184080850105,-5.48879776198635,0.742429456462971,-7.39302261542219,1.43528053045508e-13,2.39971915293267e-12
"ITGB8","ITGB8",767.28781544314,-1.32935122585934,0.180039988278462,-7.38364425909246,1.54014620673417e-13,2.56210596690671e-12
"ADAMTS18","ADAMTS18",49.6975271243279,-1.81001437234301,0.245308380125256,-7.37852645481907,1.60050992244658e-13,2.66015295658642e-12
"SCNN1G","SCNN1G",185.51836613258,-1.82270244674896,0.247049984489662,-7.37786910011012,1.60842985810923e-13,2.67093801615736e-12
"EFNB3","EFNB3",134.03181089273,-1.21593309810832,0.164874988490556,-7.37487904769717,1.64494322574923e-13,2.7267198320257e-12
"MED12L","MED12L",30.9963991845521,-1.44957137992359,0.196595059544697,-7.37338661144746,1.66347176429622e-13,2.75254436884654e-12
"KCTD14","KCTD14",145.64978345014,-1.46751079354011,0.199127262398267,-7.36971309636647,1.70995632432364e-13,2.82195709933694e-12
"SLC1A2","SLC1A2",434.450744969926,-1.57316743297183,0.213487967982732,-7.36888100925239,1.72066151494465e-13,2.8371154749507e-12
"LOC400940","LOC400940",2.82564210244214,2.7006008376254,0.366722091440686,7.36416185623276,1.78263301554815e-13,2.93411333643794e-12
"DLX2","DLX2",63.9225954573609,-2.4440787282989,0.332036613234029,-7.36087115361656,1.82713862887121e-13,3.00471740157544e-12
"ARHGAP27P2","ARHGAP27P2",8.25661525276234,1.58721535389592,0.215638246635933,7.36054655728883,1.83158738584394e-13,3.00938191520925e-12
"SCUBE1","SCUBE1",133.476267167504,-1.83708683701362,0.249592377775223,-7.3603483142745,1.83430963942621e-13,3.01120399471331e-12
"DTX4","DTX4",574.857120416027,1.0445371223763,0.141955092653178,7.35822225785369,1.86375551127463e-13,3.05685383285949e-12
"ANXA8","ANXA8",336.486631952096,-2.07786849444914,0.282699848969454,-7.35008703408841,1.98077835976609e-13,3.24024786021332e-12
"CX3CR1","CX3CR1",241.442804602776,-1.30797885839284,0.177990918918604,-7.34857073798795,2.00337436163727e-13,3.27147703061765e-12
"MAST4","MAST4",753.547328037081,-1.13193613616147,0.154167775926168,-7.3422356219471,2.10055170590733e-13,3.42716762156996e-12
"CLIC3","CLIC3",107.715124133143,1.53373487009999,0.208915198842017,7.34142311617935,2.11334543073914e-13,3.44502990958481e-12
"HIST1H2AE","HIST1H2AE",110.333615017832,1.41105607231618,0.192347858736315,7.33595934774905,2.2013883877189e-13,3.58229418106131e-12
"C22orf36","C22orf36",302.334518676369,1.01137055779867,0.137922832579166,7.33287258451684,2.25271093006435e-13,3.66027148177427e-12
"ADAMTS15","ADAMTS15",366.294126239783,-1.60516671765223,0.218915996354164,-7.33234091790797,2.26166865187686e-13,3.6707865554158e-12
"PGM5","PGM5",146.844129218649,-1.27519691617125,0.174030773546236,-7.32742198512644,2.34622165208996e-13,3.80140860557804e-12
"FAM198B","FAM198B",5110.36899447628,-1.13656534869267,0.15512095769573,-7.32696191137531,2.35428699253951e-13,3.8111679718777e-12
"BAI2","BAI2",698.397069920442,-1.32458810481603,0.180852246847024,-7.32414514007364,2.4042636646021e-13,3.88533171426824e-12
"PADI3","PADI3",59.0142594840226,2.71894587457354,0.372150837687051,7.30603185383653,2.75146972602067e-13,4.41963704270016e-12
"VNN2","VNN2",43.6477386374051,1.31460239172254,0.180044516490048,7.30154084862234,2.84490676865926e-13,4.5657940530546e-12
"PRSS50","PRSS50",14.5842937490728,-2.02338053906106,0.277140670297727,-7.30091522434213,2.85816800222542e-13,4.58313623380906e-12
"DSEL","DSEL",326.983283944371,-1.11647856322997,0.152952461385343,-7.29951354242773,2.88809996798997e-13,4.62715758820024e-12
"NES","NES",1902.2335225022,-1.04784927243537,0.14363499374538,-7.29522273863764,2.98165390432973e-13,4.77294769505269e-12
"CCND1","CCND1",12498.4341735546,-1.16511593244467,0.159763671609401,-7.29274634657373,3.03699554544831e-13,4.85321248765348e-12
"MYBL1","MYBL1",400.187304460512,-1.29005033538307,0.176903777216828,-7.29238434407127,3.04516952864133e-13,4.86211199761252e-12
"GAB2","GAB2",1107.01654873576,-1.03783577571829,0.14234017060302,-7.29123599698899,3.0712423522284e-13,4.89955029951651e-12
"NUDT16P1","NUDT16P1",89.7803299447856,-1.15993500256106,0.159199645709853,-7.28604010008339,3.1919800548541e-13,5.08781449392415e-12
"PTPRT","PTPRT",1233.22685834333,-1.92384863989285,0.26410559005248,-7.28439197182673,3.23124274308018e-13,5.14600220133034e-12
"HIF3A","HIF3A",21.3672841524695,-1.94526737430459,0.267053614552455,-7.28418290673426,3.23625699165074e-13,5.14959392575968e-12
"CLIP4","CLIP4",326.302965245657,-1.04644338517179,0.143697948596035,-7.28224303405724,3.28314911760204e-13,5.21531730042912e-12
"ONECUT2","ONECUT2",84.9303676045641,2.15761971554224,0.296459819617579,7.27794990338144,3.38931138208701e-13,5.37024592076859e-12
"ASTN1","ASTN1",20.9570927090434,-1.73298890236067,0.238132464665993,-7.27741555436959,3.40275865664127e-13,5.38697967143421e-12
"ZNF214","ZNF214",53.8157603521658,-1.17126793996032,0.161009338456474,-7.2745342052129,3.4761779122632e-13,5.48924371678449e-12
"NECAB1","NECAB1",50.3214951651889,-1.30032471736252,0.178836518322154,-7.27102456233311,3.56771056742455e-13,5.62902094175649e-12
"HIST1H2BJ","HIST1H2BJ",73.1155464742194,1.26929373471777,0.174681959272925,7.26631267476573,3.69432919648621e-13,5.82387284226479e-12
"TMEM213","TMEM213",34.1791338432864,-2.64271844725149,0.364185815158736,-7.25651120184243,3.97201850997597e-13,6.25107297543857e-12
"KRT17","KRT17",3818.83722002441,-2.04527835182797,0.282076487666813,-7.25079345941035,4.143371062759e-13,6.50976606787851e-12
"NR1I2","NR1I2",4.24147500723326,-1.58801288536008,0.219167947056262,-7.24564383929931,4.30389738862777e-13,6.7562863548139e-12
"DYNC1I1","DYNC1I1",42.4286808228723,-1.39354917710816,0.192548349651792,-7.23739870857518,4.57372092851363e-13,7.15578383325288e-12
"HRASLS2","HRASLS2",81.0969310679966,1.51519303481463,0.209352747163562,7.2375120715796,4.56990083676044e-13,7.15578383325288e-12
"MGC42105","MGC42105",16.2931284207804,-1.60564196101126,0.221931688161224,-7.23484768810856,4.66051885859922e-13,7.28547608842165e-12
"FSIP1","FSIP1",370.752835843043,-1.72158986982661,0.238142379353496,-7.22924611108845,4.8568256932667e-13,7.5859959468471e-12
"PIP5K1B","PIP5K1B",82.3420903331771,1.49624027129842,0.20701400600363,7.22772482974984,4.91152612849289e-13,7.65861613937508e-12
