"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genename"
5.23501070457695,2.47682590485247,0.206751919405839,11.9796996901907,4.53965157470567e-33,6.94529480671159e-31,"GGTLC1"
83.6297156270079,1.62005646911515,0.135583221736113,11.9487975604259,6.58713834640308e-33,9.9152368738398e-31,"RPL19P12"
3517.86985307444,3.37856250053878,0.28391067911804,11.9000895317999,1.182202532658e-32,1.74397346287607e-30,"PPP1R1B"
762.111463581557,2.00645657085676,0.168794514644144,11.8869773409806,1.38322389750677e-32,1.98599031130491e-30,"DIO2"
3550.96460984341,1.19492155979438,0.100674274355635,11.8691847290926,1.71127111488885e-32,2.41976328480306e-30,"DBI"
84.374425129324,3.01725164271438,0.255463011104421,11.8109139545101,3.42814382699809e-32,4.70487533315583e-30,"ENPP3"
1287.12534249731,1.07801123854247,0.0916462922144886,11.7627370676328,6.07329956265386e-32,8.03958413737123e-30,"SC4MOL"
163.626737543862,3.81017923937445,0.326600603376963,11.6661733015133,1.89768752234082e-31,2.39326605435753e-29,"PNMT"
259.215607640858,2.16323583411486,0.186113651810204,11.6231980463254,3.14152204957947e-31,3.83245157224842e-29,"KMO"
25.3608553470987,2.91648847923214,0.254217709962968,11.472404812619,1.8154295429103e-30,2.06615807429394e-28,"ACY3"
1391.59793374101,1.01684627790087,0.0893831515663295,11.3762634241677,5.49020011199975e-30,6.02791677002796e-28,"IDI1"
30.1620003408702,1.93163752858552,0.170845049654102,11.3063710800891,1.22032987334732e-29,1.30904925781768e-27,"OXER1"
14.1348175869717,1.57601587226652,0.13940870354991,11.3050034333207,1.23949314726108e-29,1.32200797677875e-27,"EYS"
313.966452884543,1.67283717307829,0.148211518876645,11.2868229524763,1.52447922450452e-29,1.60759348730942e-27,"SP6"
94.1008149067906,1.46176897562543,0.130128052937196,11.2333116697821,2.79791263105685e-29,2.91748822674169e-27,"EAF2"
244.83352978629,1.40709743624001,0.125659335196859,11.1977151083573,4.18385330168318e-29,4.29074845472069e-27,"FBXL20"
89.7112172446925,1.92890555601974,0.173176697675505,11.1383666619748,8.16021647841977e-29,8.18873336396263e-27,"GALNT12"
32.9062460316658,2.22955849646012,0.200893004023108,11.0982386235992,1.27940395361641e-28,1.27021674437501e-26,"SLC25A18"
911.522999582098,1.15050338319464,0.104348854798484,11.02554872707,2.87758147021404e-28,2.78290456691943e-26,"ERO1L"
581.535112175163,3.25769361434523,0.296631737719911,10.9822827435318,4.65022159617004e-28,4.42838704553642e-26,"GLYATL2"
395.9976989441,2.28662105320461,0.208441550394624,10.9700827348269,5.3223672032401e-28,5.04274029687698e-26,"KYNU"
9.72517686201661,1.74531999787859,0.159851173803961,10.9184058918393,9.41334400344902e-28,8.8291490364008e-26,"BCRP3"
32.2904468150183,2.31711384623654,0.212432429204224,10.9075335386245,1.06095880779554e-27,9.80336442945729e-26,"C2CD4B"
692.098058779694,1.12953137467262,0.104507155827403,10.8081725670353,3.14880164118228e-27,2.78542097785153e-25,"C7orf68"
314.739442621206,1.08343743982898,0.101450689942739,10.6794487099151,1.27023739416228e-26,1.03082525921908e-24,"PITPNC1"
90.9367003484634,1.8760909753989,0.176081430304369,10.6546781915386,1.65817154970436e-26,1.33404189548413e-24,"AADAT"
267.608853413846,1.13630837314304,0.106822629707048,10.6373375778078,1.99755736309733e-26,1.5933507770176e-24,"SMPDL3A"
857.140849482155,1.16473023642504,0.110241917795041,10.5652211039223,4.31949564047682e-26,3.33154488138429e-24,"ALDH4A1"
7.94354988230185,2.69566928541183,0.255479362101813,10.5514170038422,5.00367020831894e-26,3.84335409211e-24,"SLC5A11"
647.344535575074,1.64495023788471,0.156528361316891,10.5089596801854,7.85552904521513e-26,5.8884919529695e-24,"CDC6"
1002.89806714208,1.38830712769828,0.133017613020137,10.4370172955074,1.68006711784754e-25,1.21075107160712e-23,"PRR15L"
1087.17026170804,1.09839532414441,0.105402599116926,10.420951032962,1.98953705048868e-25,1.42825804028351e-23,"ATP5G1"
2612.77351223451,1.01330876576227,0.0983111007548783,10.3071652944746,6.54019809051229e-25,4.52121471701526e-23,"IDH1"
120.484825320856,1.03361398963469,0.100579744631267,10.2765620794128,8.98765027525871e-25,6.10016335955287e-23,"FMO4"
20.6667966717308,2.63869644056339,0.256924161680442,10.2703320049959,9.58741427968343e-25,6.48366259167722e-23,"TCAP"
1833.38183671368,1.99536745980972,0.195267087293323,10.2186573655003,1.63590964563963e-24,1.08662823971045e-22,"ITGB6"
584.851267487445,3.08795516024315,0.303847564622964,10.1628432140798,2.90479642965676e-24,1.87605624081465e-22,"CXCL17"
1179.04633974507,3.06272901284618,0.301627503260785,10.1540110889628,3.1801779745256e-24,2.039794566822e-22,"ALOX15B"
66.9369440227551,3.62702413391453,0.358323036187299,10.1222186898937,4.4031924652383e-24,2.80496885200249e-22,"ACE2"
14.610587051967,1.45400047468013,0.144509969117036,10.0615928683962,8.16661694648966e-24,5.11509749349763e-22,"LBX2"
1.50538562436148,4.85233235977468,0.482558594041054,10.0554262626226,8.69443457525935e-24,5.40938737824052e-22,"NEUROD2"
328.504645182759,2.54607958190035,0.253545635620879,10.0418986730556,9.97356481717498e-24,6.16412540770103e-22,"SOX11"
997.683208332289,1.3546580638868,0.135039025540081,10.0316042600939,1.10703104439023e-23,6.7969521195867e-22,"EPN3"
2333.27338345556,1.25554465808372,0.125180667186483,10.0298607309172,1.12675418362764e-23,6.87283229980718e-22,"ACSL1"
28.8097025337454,1.84610813857722,0.184216486339236,10.021405658436,1.22744637602563e-23,7.43840474302544e-22,"GGT3P"
555.97513298152,3.76427189711531,0.376063400358767,10.0096736175979,1.38207739884889e-23,8.32144343532724e-22,"LBP"
2.18860885796182,4.3501567796223,0.436251840227108,9.971664021767,2.02802183800222e-23,1.19034678007268e-21,"PROKR1"
2435.51151270613,1.02663269020722,0.103460882732499,9.92290673627443,3.30974336753423e-23,1.91258080356119e-21,"ZNF652"
500.543940500004,1.49228711825807,0.150557187272058,9.9117627347906,3.70058667543594e-23,2.13183488571024e-21,"SRCIN1"
53.8038617393693,3.42550893316647,0.34991871335451,9.78944195446907,1.24983770300756e-22,7.0054716896805e-21,"C6orf223"
4397.84578827366,1.00055693400452,0.102533784687153,9.75831465752852,1.69956006301497e-22,9.46933987348489e-21,"IDH2"
62.03662570379,2.05302889355,0.210788083847116,9.73977682267398,2.04001890849045e-22,1.11991038020513e-20,"MYCN"
3083.87238077305,1.06668412014163,0.110295785307961,9.67112312735523,3.99964275202006e-22,2.09700370692288e-20,"MSL1"
6.57560120737176,1.60013091467094,0.170422151518988,9.38921906811313,6.04467537780889e-21,2.82059664817007e-19,"LIPC"
289.840651390975,1.99128732159001,0.213211513938353,9.33949243550591,9.67970224982587e-21,4.42822653169118e-19,"TMEM45B"
1.40510682124685,4.35009400558958,0.47282755119533,9.20017032550734,3.5738282246422e-20,1.55490684878664e-18,"ANKS4B"
970.296896632349,4.35730088534972,0.474402797893628,9.18481278925072,4.1224376479155e-20,1.78114117357275e-18,"FABP7"
10315.7038794019,2.35617775591523,0.256838676282084,9.17376537686037,4.5677856722254e-20,1.9644635846103e-18,"APOD"
1193.25290755337,1.22538290006517,0.133827727510263,9.15642014448162,5.36474667504117e-20,2.28093386536773e-18,"RRM2"
27.2089843067532,2.81570648704856,0.307670756471248,9.15168708050966,5.60512445914394e-20,2.37232761972611e-18,"UGT3A2"
997.344204321355,1.45687986014093,0.159480049159647,9.13518567255099,6.52946339889698e-20,2.73870638967218e-18,"EGLN3"
10.5119843761317,4.34904295795644,0.476383978948592,9.12928047571004,6.89560587966148e-20,2.86651411456306e-18,"MYPN"
3.21650593205612,2.38723325691971,0.261865168498102,9.1162687676693,7.77552645769432e-20,3.22511558517477e-18,"REN"
2408.07706377681,1.02008573058054,0.111998505339873,9.10802985705009,8.38914783563985e-20,3.46423549451809e-18,"NME1"
1.74175569856692,2.26941660985543,0.249613039777505,9.09173900481437,9.74674329919481e-20,3.98953867718139e-18,"SERPIND1"
5.26916355579358,2.63977680190618,0.291156978829933,9.06650705236261,1.22893454010381e-19,4.99739938802563e-18,"ZP1"
129.448640984946,1.54494900527991,0.170854540088295,9.04248142590479,1.53154925600931e-19,6.21442757900299e-18,"FA2H"
31.0596775865658,3.09788929249042,0.343256468551426,9.02499902059762,1.79696978542191e-19,7.21299807417202e-18,"SPINK8"
152.208946968513,1.69803128862395,0.188633524358351,9.00174714118242,2.22153733531885e-19,8.74788910627139e-18,"SLC15A2"
2739.46808106986,1.82763646963527,0.2035550222281,8.97858696695407,2.74266294222353e-19,1.06872241788313e-17,"ALDH3B2"
333.60573648867,1.22314272678221,0.136237895541761,8.97799193035298,2.75753305754744e-19,1.0722782191484e-17,"CBR3"
3.75043008619841,2.19547057169646,0.246457132731595,8.90812348323245,5.19035696298266e-19,1.94534162076449e-17,"DNAH8"
220.585372205266,1.01496982547001,0.114628584929426,8.85442166188221,8.4118819490537e-19,3.0515289883005e-17,"CASP10"
11.7484936805468,1.72019068185948,0.195304574076295,8.8077337153788,1.27701353834961e-18,4.51429122979082e-17,"MYLK3"
4.61087620486584,2.08676998196025,0.237139854595292,8.79974387064366,1.37128766409035e-18,4.82926117929179e-17,"RPH3A"
424.526995040991,5.52663435453792,0.628265592018102,8.79665291996236,1.40957433982944e-18,4.95474671429691e-17,"DLK1"
19.2229362754652,2.99997887840062,0.341174657104011,8.79308827878749,1.45504056337194e-18,5.10494964574008e-17,"EPO"
23.7632740787871,1.24044532037856,0.141316143336155,8.77780337825845,1.66698370980035e-18,5.78331801922371e-17,"PIPOX"
285.643999445705,2.16715253058458,0.246926441306817,8.77651060419161,1.68624877843731e-18,5.83930119657373e-17,"TRPV6"
22.1416794322355,2.08245168603444,0.237510396777919,8.76783380553069,1.82136409499133e-18,6.26072943517738e-17,"STXBP6"
440.878634259481,1.23452547296497,0.141011018359556,8.75481566849708,2.0443733335955e-18,6.9886864966227e-17,"SRD5A1"
1.03816732149959,1.08675131636083,0.124539958441234,8.72612557417574,2.63546037512186e-18,8.92756223260426e-17,"QRFP"
8.72429391276688,1.66721641667696,0.191167493029965,8.7212338784797,2.75186359850134e-18,9.2713960407992e-17,"SLC3A1"
134.737901078426,2.33374563084381,0.267613233932534,8.72059126729197,2.76752764631651e-18,9.30737000333292e-17,"FUT3"
18.7317853851495,3.39385471688984,0.389548495253375,8.71227782482479,2.97828645715591e-18,9.99815048971492e-17,"LOC150622"
10.8601968116831,2.72004356472632,0.312746353262147,8.69728307414142,3.39924719581539e-18,1.13500803058845e-16,"FCN2"
41.8456754607296,1.40531674808225,0.161663304480748,8.69286170164612,3.53422486335644e-18,1.17796976918835e-16,"ACPP"
275.919363554796,1.64593912762126,0.190420423591911,8.64371109240188,5.44160456552598e-18,1.76332550721428e-16,"ASRGL1"
383.806659850636,1.59992154321421,0.186275727330233,8.58899635580454,8.77323013557161e-18,2.79918530735802e-16,"HIST1H4H"
38.3049461229407,2.86140447267453,0.333513051212919,8.57958770209497,9.52138012110368e-18,3.01725908251953e-16,"SLC12A1"
0.751435609114541,2.43816867161147,0.2860500260743,8.5235743728902,1.54703365782504e-17,4.757064781434e-16,"SLED1"
1456.47433429204,3.60543288369157,0.426844883670671,8.44670516532023,2.99639187608064e-17,8.80750462473151e-16,"CRISP3"
72.7633782674667,2.02711409138479,0.241383159134849,8.39791018830914,4.54494590324917e-17,1.30710963457852e-15,"CEL"
23.9030018822057,1.34408575971701,0.160101977507093,8.39518524783654,4.65160273742039e-17,1.33572561683003e-15,"PRDM16"
1952.8024927522,1.17465343294065,0.139984690254359,8.39129929713199,4.80798582181479e-17,1.37639655466523e-15,"ST6GAL1"
711.015123909359,2.99201655576049,0.358655155997916,8.34232132376725,7.28461873299085e-17,2.04770193751919e-15,"CLCA2"
577.124032499572,1.06167015007278,0.127497555537077,8.32698435354737,8.29276995929731e-17,2.31713400135156e-15,"C9orf140"
108.217569065912,1.13519032281503,0.136357951323673,8.32507610883966,8.42745778620372e-17,2.351248125254e-15,"EME1"
3.40186380019681,2.5588645108737,0.307528752808296,8.32073257380528,8.74212924235304e-17,2.42454446223655e-15,"HPD"
654.560467601278,1.04925595469344,0.126329224447602,8.30572624253423,9.9210737216309e-17,2.71919002957769e-15,"SLC16A2"
32.2249378423472,1.09973283093555,0.132808333172667,8.2806011088609,1.2255506163788e-16,3.30562171310844e-15,"NKD1"
47.6323548899933,3.15500615852762,0.381891971168667,8.26151476521662,1.43835354007912e-16,3.84075376617694e-15,"AKR1B15"
4.49481361887233,1.93780297964761,0.23494136675537,8.24802803528986,1.61029597313492e-16,4.24522236420386e-15,"C1orf161"
1195.41228660295,1.38174000384052,0.168131311505789,8.2182193873682,2.06546866800206e-16,5.31751347424255e-15,"PAPSS2"
36.4125052414661,3.09703106973849,0.377092326637959,8.21292519354791,2.15864040975908e-16,5.54209398186426e-15,"ABCC12"
399.404851868375,1.36240851756937,0.166789256546662,8.16844289481089,3.12395205312156e-16,7.77447534286853e-15,"QPRT"
282.138463750565,1.49112037492454,0.182863152373427,8.15429656314523,3.5121807321905e-16,8.71740071360846e-15,"MPV17L"
181.49599895267,1.08254091686764,0.133091447895223,8.13381275797579,4.15994921171294e-16,1.02569949850227e-14,"DNMT3B"
127.192788996624,2.21959583858651,0.27294177694526,8.13212203506558,4.21839822187443e-16,1.03873882336789e-14,"ATP13A4"
153.73313464389,1.83025480266673,0.225688436458564,8.10965254306578,5.0764713491487e-16,1.22895379678159e-14,"NXPH4"
0.931565458461121,1.94536375624474,0.240605019094033,8.08529998073088,6.20113722216928e-16,1.48390033656141e-14,"HIST1H3A"
16.2567315232041,2.40546139839579,0.29838177227334,8.06169016313839,7.52467241258312e-16,1.78007617973212e-14,"GAL3ST2"
121.300717561858,1.73679063094613,0.216853525088322,8.00904956577835,1.15598315628125e-15,2.66704890135841e-14,"CCBP2"
3.90746694039019,1.26981622207341,0.158608844182261,8.00596100816571,1.1853728441399e-15,2.73147952294708e-14,"RNF148"
549.687764897436,2.15084592002062,0.269039393981075,7.99453897138913,1.30059615673322e-15,2.97495432174332e-14,"ABCA12"
9.48851855568137,3.39778851759353,0.425541272005473,7.98462744067239,1.40947340850107e-15,3.21218817700518e-14,"AKR1D1"
179.913026530907,1.01236306516697,0.127262448792906,7.95492366184453,1.79241991805556e-15,4.01626863991681e-14,"KDM7A-DT"
229.143107663228,1.0553799420375,0.132973862873981,7.93674726166061,2.07552374513376e-15,4.61186317891924e-14,"NIPAL2"
47.4693083780728,1.2423173536283,0.156758363625285,7.92504670818034,2.28060592155952e-15,5.03757509182348e-14,"COL13A1"
8242.88996120264,1.01736471552916,0.128443463298636,7.92072005380105,2.36139059578573e-15,5.20985289247525e-14,"SDC1"
217.640510068372,1.94683361740699,0.245860805718937,7.91843828752666,2.40512264111256e-15,5.28758705493121e-14,"FAIM2"
87.2394665485231,1.10533687687197,0.139783455662074,7.9074942856193,2.62621185839617e-15,5.71974846405654e-14,"SOCS7"
412.838551813593,1.31321035703245,0.167102139939785,7.85872854474311,3.88052171095105e-15,8.21201108105458e-14,"ME1"
1.90633921338911,2.56662186168034,0.327186912328467,7.84451261639607,4.3463820336177e-15,9.14154519217925e-14,"C12orf74"
52.5459611793084,1.38451391350685,0.176496373070795,7.84443266123948,4.34915195856157e-15,9.14154519217925e-14,"GUCY1A2"
2159.35297597966,1.02247008894337,0.130369041993005,7.8428902545608,4.40292770111028e-15,9.24416710249983e-14,"TMEM132A"
105.971442787703,1.26800372324221,0.161727716873431,7.84036124268391,4.49252118886792e-15,9.41110078453644e-14,"SLC13A3"
5.55219905451964,1.48192759072977,0.189149979364935,7.83466958709324,4.70077213733961e-15,9.81430782365143e-14,"C14orf184"
24.8949547937437,2.23753643736706,0.285648503592528,7.83318102222184,4.75678661902271e-15,9.92015890995071e-14,"CEACAM7"
9.07696909761914,3.28597023846707,0.419827686508685,7.82694982742424,4.99848447770556e-15,1.04009713240105e-13,"CTSE"
973.825687719526,1.00347996920332,0.12835952239075,7.81772906686692,5.37847965784048e-15,1.11419892134953e-13,"ACSF2"
6.71079634755305,1.92202105241865,0.246815102917018,7.78729109241284,6.8461103346083e-15,1.38894184125504e-13,"KPNA7"
51.939325694172,1.51591140852033,0.195507981251648,7.75370600635034,8.92488181250394e-15,1.78737037586251e-13,"CATSPERB"
8.74609566518008,2.34476902294725,0.30301230714686,7.73819731952609,1.00836270010131e-14,2.00224359546713e-13,"PLEKHG7"
107.363462347725,1.84564266419318,0.239064297033732,7.72027729398989,1.16076899499112e-14,2.27581442137702e-13,"CES3"
21.1986276707171,2.43175612247126,0.315026036812396,7.71922266196498,1.1704128865713e-14,2.29231443104443e-13,"ACADL"
7279.08038593273,3.03755009901654,0.394421338561122,7.70128236493933,1.34707450429469e-14,2.62454547209399e-13,"MUCL1"
66.1999961251641,2.1429544586299,0.280204384052492,7.64782630320465,2.04405059231373e-14,3.9050362646403e-13,"HHIPL2"
336.547628535911,1.11260669493229,0.146028691047394,7.61909654159123,2.55457355819176e-14,4.82114413181487e-13,"AK3L1"
187.176411837301,1.07078048525418,0.140685838779906,7.61114618600202,2.71675731613818e-14,5.11172130097975e-13,"HOXB7"
22.2350567283977,1.29418610850808,0.170464252287072,7.59212615633096,3.14698394160628e-14,5.85044375200012e-13,"LONRF3"
0.491138508444474,2.38703847541432,0.314570460805364,7.58824738121633,3.24261400640744e-14,6.01026717275023e-13,"C10orf27"
85.6179968131533,1.71315651106867,0.226136664836348,7.57575739568131,3.57038466084641e-14,6.56563839356633e-13,"SRPK3"
205.652310435854,1.47544922674019,0.195085394017466,7.5630942755668,3.93592116843951e-14,7.18122860302283e-13,"GRAMD2"
159.169521066743,3.01814046145543,0.400463173758392,7.53662423720474,4.82293477156723e-14,8.70600362778553e-13,"TSPAN8"
36.5367734367131,1.2047345227934,0.160442369462247,7.50883028486365,5.96580066788199e-14,1.06150304543391e-12,"C1QTNF2"
6.19794835635502,1.33638888982989,0.178126397038091,7.50247527627314,6.26238288956244e-14,1.10793721927661e-12,"ARSH"
6.50796598802534,3.52199137190341,0.471008475900291,7.47755412505356,7.57185864162056e-14,1.32952720174833e-12,"DMRTC2"
77.0815286976174,1.67177246067493,0.223676717768489,7.4740566535193,7.77596375108267e-14,1.36280153440336e-12,"RASGRF1"
18.4492555508158,1.68362947429967,0.22618051653647,7.44374228196707,9.78723494356946e-14,1.67595174515343e-12,"STX19"
23.8629797876204,1.38128639870951,0.185824761092911,7.43327418039235,1.05941983658152e-13,1.80750194239433e-12,"TMEM92"
2222.22801368532,1.11563695971969,0.150347086588452,7.42040956718735,1.16758707748076e-13,1.9847916940964e-12,"FKBP5"
4.91853588847992,1.93436849872249,0.26105662732178,7.40976591388417,1.26522542696089e-13,2.13904446827767e-12,"ABCC6P1"
3753.95537971911,2.36964504723261,0.320157405462817,7.40150003341973,1.3465464460595e-13,2.26426030772077e-12,"S100A9"
2.82564210244214,2.7006008376254,0.366722091440686,7.36416185623276,1.78263301554815e-13,2.93411333643794e-12,"LOC400940"
8.25661525276234,1.58721535389592,0.215638246635933,7.36054655728883,1.83158738584394e-13,3.00938191520925e-12,"ARHGAP27P2"
574.857120416027,1.0445371223763,0.141955092653178,7.35822225785369,1.86375551127463e-13,3.05685383285949e-12,"DTX4"
107.715124133143,1.53373487009999,0.208915198842017,7.34142311617935,2.11334543073914e-13,3.44502990958481e-12,"CLIC3"
110.333615017832,1.41105607231618,0.192347858736315,7.33595934774905,2.2013883877189e-13,3.58229418106131e-12,"HIST1H2AE"
302.334518676369,1.01137055779867,0.137922832579166,7.33287258451684,2.25271093006435e-13,3.66027148177427e-12,"C22orf36"
59.0142594840226,2.71894587457354,0.372150837687051,7.30603185383653,2.75146972602067e-13,4.41963704270016e-12,"PADI3"
43.6477386374051,1.31460239172254,0.180044516490048,7.30154084862234,2.84490676865926e-13,4.5657940530546e-12,"VNN2"
84.9303676045641,2.15761971554224,0.296459819617579,7.27794990338144,3.38931138208701e-13,5.37024592076859e-12,"ONECUT2"
73.1155464742194,1.26929373471777,0.174681959272925,7.26631267476573,3.69432919648621e-13,5.82387284226479e-12,"HIST1H2BJ"
81.0969310679966,1.51519303481463,0.209352747163562,7.2375120715796,4.56990083676044e-13,7.15578383325288e-12,"HRASLS2"
82.3420903331771,1.49624027129842,0.20701400600363,7.22772482974984,4.91152612849289e-13,7.65861613937508e-12,"PIP5K1B"
1204.13976149021,2.04697773796783,0.283408889955585,7.22270122962135,5.09649062004223e-13,7.92716645192402e-12,"ABCC11"
383.869803408467,1.79489457805312,0.248777276408461,7.21486545702883,5.39873279789767e-13,8.35550146540299e-12,"PRODH"
212.144973243118,1.69682687288789,0.235282935846955,7.21185693632972,5.51939473429466e-13,8.5351700675733e-12,"CLDN8"
1.12486842441148,2.29299434765259,0.318050010734033,7.20954023035731,5.61411098310787e-13,8.67445211090302e-12,"MYCNOS"
9.0767010888505,2.11634531908752,0.296238602973316,7.14405650663345,9.06161217175288e-13,1.36179542017526e-11,"HIST1H3G"
6.33738181636411,1.66442882929717,0.233007939224219,7.14322797256931,9.11642403954676e-13,1.36783002168923e-11,"SLC30A3"
70.6356636042706,2.23639121601685,0.313208496094097,7.14026357492221,9.31521238627621e-13,1.39206116244872e-11,"HSD17B2"
3.14148912329247,1.49885811842075,0.210176922808699,7.13141147177701,9.934484224672e-13,1.47986550721072e-11,"LINC02716"
9083.09268044388,1.37463317610165,0.193571336918067,7.10142936442854,1.23473115150026e-12,1.8247234317302e-11,"KRT7"
15.6360909690223,1.31735701521523,0.185782520210761,7.09085555369122,1.3328540770479e-12,1.96351391855557e-11,"GSDMA"
11.1862617444892,5.56521531559387,0.785455060378063,7.08533892813061,1.38704412725615e-12,2.0385180027745e-11,"ZP2"
187.729240606998,1.25784666239409,0.178020704398212,7.06573241941812,1.59771025292489e-12,2.32978608365962e-11,"PAX9"
102.974906849108,1.16807691402379,0.165625894359876,7.05250177539127,1.75729170377527e-12,2.54855086643088e-11,"TTLL7"
323.610161202956,1.04194402752176,0.147797193086058,7.0498228401067,1.79145728772698e-12,2.59005036990117e-11,"ENTPD2"
78.6140501983441,2.41325840238155,0.342460511712763,7.04682239219936,1.83049717025451e-12,2.64035778074193e-11,"ATP13A5"
