"x"
"NTRK3"	-0.0686087762453696
"MAPT_AS1"	-0.488477946752689
"SEMA3B"	-0.142383271631334
"FABP7"	-0.229872099274048
"RPH3A"	0.447431744336715
"CEL"	0.299048871767895
"TFPI2"	-0.175069929924341
"CLCA4"	-0.245674650952179
"IYD"	0.0354357526848032
"CDHR4"	-0.416589326855048
"QRFPR"	-0.453810751898533
"PAX7"	0.0693569231536825
"OR52E6"	0.784157864101148
